playerID,num_years,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
olivena01,8,9,410,954,107,216,185,24,5,0.226415094,0.268343816,2,45,0.288867562,17,15,72,172,8,5,16,3,26,Nate Oliver,N,160,70,R,R,4/9/1963,9/27/1969,olivn101,olivena01
oliveto01,4,4,514,1931,202,534,422,101,11,0.276540653,0.340238219,0,176,0.315866797,12,19,105,61,0,6,30,0,0,Tom Oliver,N,168,72,R,R,4/14/1930,9/23/1933,olivt101,oliveto01
olivomi01,15,17,1124,3765,435,905,557,177,26,0.240371846,0.416733068,145,490,0.278097622,53,34,158,1060,19,29,17,24,77,Miguel Olivo,N,230,72,R,R,9/15/2002,5/11/2014,olivm001,olivomi01
olmedra01,6,6,218,444,53,102,80,18,2,0.22972973,0.292792793,2,27,0.273305085,6,1,26,90,0,1,12,1,7,Ray Olmedo,N,165,71,B,R,5/25/2003,10/3/2012,olmer001,olmedra01
olmolu01,6,6,462,1629,208,458,339,65,25,0.281154082,0.405156538,29,272,0.319186047,33,1,88,128,0,3,13,0,43,Luis Olmo,N,185,71,R,R,7/23/1943,6/6/1951,olmol101,olmolu01
olsenba01,1,1,24,73,13,21,13,6,1,0.287671233,0.438356164,1,4,0.324675325,0,0,4,11,0,0,1,0,3,Barney Olsen,N,179,71,R,R,8/23/1941,9/28/1941,olseb101,olsenba01
olsongr02,5,5,414,1275,132,309,225,61,3,0.242352941,0.341960784,20,131,0.322670376,5,3,137,157,11,7,6,8,40,Greg Olson,N,200,72,R,R,6/27/1989,9/30/1993,olsog002,olsongr02
olsoniv01,15,16,1574,6111,730,1575,1302,191,69,0.257731959,0.317951235,13,446,0.294776119,156,36,285,222,0,36,198,0,0,Ivy Olson,N,175,70,R,R,4/12/1911,7/21/1924,olsoi101,olsoniv01
olsonka01,7,8,279,681,74,160,123,25,6,0.234948605,0.315712188,6,50,0.279291553,3,2,43,94,1,1,12,8,32,Karl Olson,N,205,75,R,R,6/30/1951,6/10/1957,olsok101,olsonka01
olsonma01,3,3,133,457,67,110,89,15,6,0.240700219,0.299781182,0,30,0.341555977,1,5,70,30,0,0,14,0,0,Marv Olson,N,160,67,R,R,9/13/1931,4/30/1933,olsom101,olsonma01
olsonti01,2,2,51,99,8,18,9,7,0,0.181818182,0.313131313,2,5,0.301724138,1,0,17,20,0,0,1,0,4,Tim Olson,N,200,74,R,R,5/30/2004,6/19/2005,olsot001,olsonti01
omallto01,10,11,466,1213,117,310,238,54,5,0.255564716,0.340478153,13,131,0.337690632,2,8,133,151,17,5,6,9,37,Tom O'Malley,N,180,72,L,R,5/8/1982,10/3/1990,omalt001,o'malto01
omaraol01,6,6,412,1478,166,341,282,49,8,0.230717185,0.278755074,2,77,0.279924003,46,12,86,104,0,15,60,0,0,Ollie O'Mara,N,155,69,R,R,9/8/1912,4/19/1919,omaro101,o'marol01
omearto01,2,2,13,34,6,5,5,0,0,0.147058824,0.147058824,0,0,0.275,0,0,6,7,0,0,0,0,0,Eddie O'Meara,N,,,R,,1895-09-29,1896-07-22,omeat101,o'meato01
oneal01,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fancy O'Neil,N,,,,,1874-10-23,1874-10-23,oneau101,o'nea01
oneilbi01,3,4,206,746,77,181,162,15,2,0.242627346,0.27613941,2,42,0.292866083,41,0,46,0,0,7,17,0,0,Bill O'Neill,N,175,71,B,R,5/7/1904,10/7/1906,oneib101,o'neibi01
oneilde01,1,1,7,25,3,3,3,0,0,0.12,0.12,0,2,0.24137931,3,0,4,0,0,0,0,0,0,Dennis O'Neill,N,200,74,,L,1893-06-18,1893-07-26,oneid101,o'neide01
oneilfr01,1,1,6,26,4,8,6,1,1,0.307692308,0.423076923,0,3,0.357142857,3,0,1,0,0,1,0,0,0,Fred O'Neill,N,142,67,R,,1887-05-03,1887-05-22,oneif101,o'neifr01
oneilha02,1,1,1,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,Harry O'Neill,N,205,75,R,R,7/23/1939,7/23/1939,oneih102,o'neiha02
oneilja01,5,5,303,945,74,185,155,24,5,0.195767196,0.234920635,1,74,0.2578125,20,0,52,0,0,27,21,0,0,Jack O'Neill,N,165,70,R,R,4/21/1902,10/3/1906,oneij102,o'neija01
oneilji01,2,2,109,327,33,94,68,18,7,0.287461774,0.394495413,1,43,0.320699708,7,3,14,33,0,2,11,0,0,Jim O'Neill,N,165,70,R,R,4/15/1920,7/29/1923,oneij104,o'neiji01
oneiljo01,2,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John O'Neill,N,,,,R,1899-09-06,9/5/1902,oneij103,o'neijo01
oneiljo02,1,1,46,94,12,25,22,3,0,0.265957447,0.29787234,0,9,0.303030303,0,0,5,12,0,0,2,0,0,John O'Neil,N,155,69,R,R,4/16/1946,9/29/1946,oneij101,o'neijo02
oneilmi02,10,11,672,1995,177,475,407,41,23,0.238095238,0.287719298,4,179,0.291705499,18,13,139,127,0,12,55,0,0,Mickey O'Neil,N,185,70,R,R,9/12/1919,6/19/1927,oneim102,o'neimi02
oneilpe01,1,1,8,15,0,4,4,0,0,0.266666667,0.266666667,0,1,0.3125,0,0,1,0,0,0,0,0,0,Peaches O'Neill,N,165,71,R,R,4/16/1904,8/4/1904,oneip101,o'neipe01
onisra01,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Ralph Onis,N,180,69,R,R,4/27/1935,4/27/1935,onisr101,onisra01
onsloed01,4,4,64,207,19,48,42,3,2,0.231884058,0.280193237,1,22,0.270642202,4,0,9,10,0,2,4,0,0,Eddie Onslow,N,170,72,L,L,8/7/1912,9/14/1927,onsle101,onsloed01
onsloja01,2,2,45,77,8,13,11,2,0,0.168831169,0.194805195,0,4,0.288888889,1,0,10,1,0,3,5,0,0,Jack Onslow,N,180,71,R,R,5/2/1912,10/3/1917,onslj101,onsloja01
ontivst01,8,8,732,2193,230,600,455,111,10,0.273597811,0.366165071,24,224,0.3703125,5,6,309,290,23,16,6,19,62,Steve Ontiveros,N,185,72,B,R,8/5/1973,6/21/1980,ontis101,ontivst01
oranto01,1,1,19,81,7,15,11,3,1,0.185185185,0.24691358,0,10,0.195121951,3,2,1,1,0,0,0,0,0,Tom Oran,N,,,,,1875-05-04,1875-07-04,orant101,oranto01
oraveer01,2,2,188,400,44,105,94,8,3,0.2625,0.2975,0,36,0.347921225,2,2,53,39,0,1,6,3,6,Ernie Oravetz,N,145,64,B,L,4/11/1955,9/30/1956,orave101,oraveer01
ordazlu01,7,7,206,440,51,96,83,13,0,0.218181818,0.247727273,0,30,0.27593361,12,5,34,53,1,2,15,5,12,Luis Ordaz,N,170,71,R,R,9/3/1997,4/3/2006,ordal001,ordazlu01
ordento01,1,1,1,4,0,2,2,0,0,0.5,0.5,0,3,0.5,0,0,0,0,0,0,0,0,0,Tony Ordenana,N,158,69,R,R,10/3/1943,10/3/1943,ordet101,ordento01
ordonma01,15,15,1848,6978,1076,2156,1415,426,21,0.308971052,0.502436228,294,1236,0.371446945,94,50,651,852,36,45,3,65,242,Magglio Ordonez,N,215,72,R,R,8/29/1997,9/27/2011,ordom001,ordonma01
ordonre01,9,9,973,3115,291,767,609,129,17,0.246227929,0.31011236,12,287,0.302852102,28,24,191,339,64,8,70,23,93,Rey Ordonez,N,160,69,R,R,4/1/1996,7/17/2004,ordor001,ordonre01
orengjo01,7,8,366,1120,129,266,187,54,8,0.2375,0.345535714,17,122,0.332290852,12,1,156,219,0,3,27,0,23,Joe Orengo,N,185,72,R,R,4/18/1939,9/25/1945,orenj101,orengjo01
orieke01,5,6,316,1015,117,253,161,64,6,0.249261084,0.389162562,22,116,0.323426573,5,3,94,163,6,17,5,12,30,Kevin Orie,N,210,76,R,R,4/1/1997,9/26/2002,oriek001,orieke01
ormege01,1,1,4,6,4,2,2,0,0,0.333333333,0.333333333,0,1,0.555555556,0,0,3,0,0,0,0,0,0,George Orme,N,160,70,R,R,9/14/1920,9/17/1920,ormeg101,ormege01
orndoje01,1,1,5,17,0,2,2,0,0,0.117647059,0.117647059,0,0,0.117647059,0,0,0,0,0,0,0,0,0,Jess Orndorff,N,168,72,B,R,4/18/1907,4/24/1907,orndj101,orndoje01
orourch01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim O'Rourke,N,195,74,R,R,6/16/1959,6/16/1959,orouc101,o'rouch01
orourfr01,14,14,1131,4069,547,1032,779,196,42,0.253624969,0.333497174,15,430,0.315374211,100,59,314,377,0,53,170,0,0,Frank O'Rourke,N,165,70,R,R,6/12/1912,7/28/1931,orouf101,o'roufr01
orourjo01,3,3,230,945,148,279,186,58,24,0.295238095,0.442328042,11,98,0.328629032,0,0,47,64,0,0,0,0,0,John O'Rourke,N,190,72,L,L,1879-05-01,1883-09-10,orouj102,o'roujo01
orourjo02,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Joe O'Rourke,N,145,67,L,R,4/19/1929,6/5/1929,orouj101,o'roujo02
orourpa01,1,1,53,164,8,32,26,4,2,0.195121951,0.243902439,0,16,0.262569832,2,0,14,0,0,1,8,0,0,Patsy O'Rourke,N,160,67,R,R,4/16/1908,7/12/1908,oroup101,o'roupa01
orourqu01,1,1,34,108,5,25,24,1,0,0.231481481,0.240740741,0,3,0.258928571,4,0,4,0,0,0,3,0,0,Queenie O'Rourke,N,150,67,R,R,8/15/1908,10/8/1908,orouq101,o'rouqu01
orourti01,8,12,387,1510,272,440,373,43,23,0.291390728,0.352317881,1,204,0.379710145,81,0,197,58,0,18,0,0,0,Tim O'Rourke,N,170,70,L,R,1890-06-14,1894-08-07,orout101,o'routi01
orourto01,4,5,85,312,32,58,47,11,0,0.185897436,0.221153846,0,26,0.241791045,8,0,21,15,0,2,0,0,0,Tom O'Rourke,N,158,69,R,R,1887-05-11,1890-08-01,orout102,o'routo01
orrbi01,2,2,40,91,9,17,13,2,2,0.186813187,0.252747253,0,8,0.237113402,2,1,6,15,0,0,0,0,0,Billy Orr,N,168,71,R,R,5/3/1913,5/22/1914,orr-b101,orrbi01
orrpe01,8,8,443,689,94,177,142,24,8,0.256894049,0.328011611,3,46,0.291609354,19,7,28,143,3,4,14,3,4,Pete Orr,N,195,73,L,R,4/5/2005,9/26/2013,orr-p001,orrpe01
orsater01,9,9,701,2165,306,663,485,129,39,0.306235566,0.415704388,10,237,0.360034086,46,0,176,218,0,6,41,0,25,Ernie Orsatti,N,154,67,L,L,9/4/1927,9/28/1935,orsae101,orsater01
orsinjo01,7,7,332,1014,114,252,163,44,5,0.24852071,0.420118343,40,123,0.325174825,3,3,92,191,11,17,2,10,30,John Orsino,N,215,75,R,R,7/14/1961,9/10/1967,orsij101,orsinjo01
orsuljo01,14,14,1494,4293,559,1173,893,186,37,0.2732355,0.373631493,57,405,0.329081633,93,60,318,402,34,23,44,36,69,Joe Orsulak,N,185,73,L,L,9/1/1983,9/25/1997,orsuj001,orsuljo01
ortajo01,16,16,1755,5829,733,1619,1159,267,63,0.277749185,0.412077543,130,745,0.339051151,79,60,500,715,46,29,33,67,125,Jorge Orta,N,170,70,L,R,4/15/1972,6/10/1987,ortaj001,ortajo01
ortegbi01,1,1,5,5,0,1,1,0,0,0.2,0.2,0,0,0.2,0,0,0,1,0,0,0,0,0,Bill Ortega,N,205,76,R,R,9/7/2001,9/28/2001,orteb001,ortegbi01
ortegra01,1,1,2,4,0,2,2,0,0,0.5,0.5,0,0,0.666666667,1,0,1,2,0,1,0,0,0,Rafael Ortega,N,160,71,L,R,9/30/2012,10/1/2012,orter001,ortegra01
ortenfr01,1,1,9,25,1,7,4,2,0,0.28,0.48,1,6,0.333333333,0,0,2,6,0,0,0,0,0,Frank Ortenzio,N,215,74,R,R,9/9/1973,9/30/1973,ortef101,ortenfr01
ortizhe01,4,4,93,260,29,75,60,13,1,0.288461538,0.357692308,1,18,0.341637011,1,3,18,33,1,2,4,0,6,Hector Ortiz,N,205,72,R,R,9/14/1998,5/15/2002,ortih001,ortizhe01
ortizja01,2,2,77,160,14,44,31,9,2,0.275,0.39375,2,15,0.374331551,1,1,26,25,0,0,0,1,4,Javier Ortiz,N,220,76,R,R,6/15/1990,10/6/1991,ortij002,ortizja01
ortizjo01,3,3,67,123,14,37,27,9,1,0.300813008,0.390243902,0,6,0.362962963,3,2,7,12,1,4,2,0,0,Jose Ortiz,N,155,69,R,R,9/4/1969,6/16/1971,ortij101,ortizjo01
ortizjo02,4,5,136,449,68,109,78,15,2,0.242761693,0.378619154,14,51,0.305050505,6,1,35,74,0,7,3,4,12,Jose Ortiz,N,177,69,R,R,9/15/2000,9/27/2002,ortij003,ortizjo04
ortizju01,14,15,749,1894,142,484,404,71,4,0.255543823,0.305174234,5,186,0.307017544,8,18,121,222,7,18,26,12,58,Junior Ortiz,N,174,71,R,R,9/20/1982,8/8/1994,ortij001,ortizju01
ortizlu01,4,4,60,145,14,33,21,7,3,0.227586207,0.35862069,2,26,0.256410256,0,1,7,26,0,0,1,4,7,Luis Ortiz,N,190,72,R,R,8/31/1993,9/28/1996,ortil001,ortizlu01
ortizro01,7,8,213,659,67,168,132,18,10,0.254931715,0.349013657,8,78,0.310393258,4,3,43,95,0,10,6,0,11,Roberto Ortiz,N,200,76,R,R,9/6/1941,9/2/1950,ortir101,ortizro01
ortmeda01,4,4,124,255,25,65,41,14,4,0.254901961,0.411764706,6,24,0.314285714,5,3,17,68,2,4,0,2,5,Daniel Ortmeier,N,220,76,B,L,9/5/2005,5/29/2008,ortmd001,ortmeda01
ortonjo01,5,5,156,401,35,80,58,18,0,0.199501247,0.274314214,4,29,0.265446224,2,5,31,121,0,5,11,0,6,John Orton,N,195,73,R,R,8/20/1989,7/4/1993,ortoj001,ortonjo01
osborbo02,6,6,359,763,93,157,108,30,2,0.20576671,0.317169069,17,86,0.309255079,2,0,104,171,7,6,3,6,9,Bobo Osborne,N,205,73,L,R,6/27/1957,9/24/1963,osbob101,osborbo02
osborfr02,3,3,266,907,98,228,185,25,16,0.25137817,0.320837927,2,72,0.289748954,26,0,45,0,0,4,31,0,0,Fred Osborn,N,178,69,L,R,6/8/1907,7/24/1909,osbof102,osborfr02
ostdiha01,2,2,8,21,1,3,2,0,1,0.142857143,0.238095238,0,3,0.28,1,0,3,0,0,1,0,0,0,Harry Ostdiek,N,185,71,R,R,9/10/1904,10/7/1908,ostdh101,ostdiha01
osteech01,4,4,83,304,27,60,46,6,6,0.197368421,0.276315789,2,31,0.232704403,1,0,10,0,0,4,5,0,0,Champ Osteen,N,150,68,L,R,9/18/1903,5/3/1909,ostec101,osteech01
osterch01,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Osterhout,N,,,,R,1879-06-23,1879-09-06,ostec102,osterch01
osterre01,1,1,12,11,2,4,4,0,0,0.363636364,0.363636364,0,0,0.363636364,0,0,0,2,0,0,0,0,0,Red Ostergard,N,175,70,R,R,6/14/1921,8/17/1921,oster101,osterre01
ostrobr01,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Brian Ostrosser,N,175,72,L,R,8/5/1973,8/13/1973,ostrb101,ostrobr01
ostrojo01,9,12,216,561,73,131,88,20,9,0.233511586,0.376114082,14,74,0.320695103,7,3,68,125,0,4,4,0,13,Johnny Ostrowski,N,170,70,R,R,9/24/1943,10/1/1950,ostrj102,ostrojo01
otanewi01,3,4,74,212,28,50,32,11,0,0.235849057,0.386792453,7,24,0.291304348,0,0,15,48,0,2,1,1,6,Willis Otanez,N,200,73,R,R,8/25/1998,10/3/1999,otanw001,otanewi01
oterore01,1,1,14,23,1,9,9,0,0,0.391304348,0.391304348,0,5,0.44,0,0,2,2,0,0,1,0,0,Reggie Otero,N,165,72,L,R,9/2/1945,9/29/1945,oterr101,oterore01
oterori01,3,3,189,613,79,157,127,19,9,0.256117455,0.326264274,2,36,0.320474777,18,14,56,55,0,3,4,2,6,Ricky Otero,N,150,67,B,R,4/26/1995,8/17/1997,oterr001,oterori01
otisbi01,1,1,4,17,1,1,1,0,0,0.058823529,0.058823529,0,2,0.2,0,0,3,0,0,0,0,0,0,Bill Otis,N,150,70,L,R,7/4/1912,7/6/1912,otisb101,otisbi01
ottbi01,2,2,32,67,7,11,7,3,0,0.164179104,0.253731343,1,3,0.222222222,0,1,5,20,0,0,1,0,1,Billy Ott,N,180,73,B,R,9/4/1962,7/14/1964,ott-b101,ottbi01
otted01,8,8,567,1792,196,465,346,76,10,0.259486607,0.368303571,33,195,0.321862348,14,16,138,254,30,3,15,13,35,Ed Ott,N,190,70,L,R,6/10/1974,10/2/1981,ott-e101,otted01
ottenjo01,1,1,26,87,8,21,21,0,0,0.24137931,0.24137931,0,8,0.282608696,2,0,5,8,0,0,1,0,0,Joe Otten,N,175,,,R,1895-07-05,1895-09-28,ottej102,ottenjo01
otterbi01,1,1,30,100,16,20,13,4,1,0.2,0.32,2,15,0.259259259,8,0,8,0,0,0,0,0,0,Billy Otterson,N,135,67,R,R,1887-09-04,1887-10-10,otteb101,otterbi01
ouellph01,1,1,10,23,1,4,4,0,0,0.173913043,0.173913043,0,0,0.269230769,0,0,3,3,0,0,0,0,3,Phil Ouellette,N,190,72,B,R,9/10/1986,10/3/1986,ouelp001,ouellph01
oullijo01,1,1,22,75,9,20,19,1,0,0.266666667,0.28,0,3,0.3125,0,0,4,5,0,1,2,0,0,Johnny Oulliber,N,165,71,R,R,7/25/1933,10/1/1933,oullj101,oullijo01
outench01,1,1,93,153,20,38,24,10,0,0.248366013,0.392156863,4,17,0.335260116,1,0,20,15,0,0,0,0,2,Chink Outen,N,200,72,L,R,4/16/1933,10/1/1933,outec101,outench01
outlaji01,10,10,650,1974,257,529,427,79,17,0.267983789,0.334346505,6,184,0.333179511,24,21,188,176,0,5,24,0,41,Jimmy Outlaw,N,165,68,R,R,4/20/1937,5/8/1949,outlj101,outlaji01
owenda01,4,4,92,139,15,27,21,2,3,0.194244604,0.273381295,1,16,0.264516129,3,3,11,30,1,2,1,2,0,Dave Owen,N,170,74,B,R,9/6/1983,10/2/1988,owend001,owenda01
owenla01,6,6,171,352,30,68,49,11,0,0.193181818,0.292613636,8,30,0.272264631,0,1,34,98,3,2,11,2,7,Larry Owen,N,185,71,R,R,8/14/1981,9/25/1988,owenl001,owenla01
owenma01,9,9,1011,3782,473,1040,798,167,44,0.274986779,0.367001586,31,497,0.338799132,30,30,338,283,0,27,77,0,6,Marv Owen,N,175,73,R,R,4/16/1931,8/2/1940,owenm102,owenma01
owenmi01,13,13,1209,3649,338,929,731,163,21,0.254590299,0.322280077,14,378,0.317635271,36,1,326,181,0,13,80,4,122,Mickey Owen,N,190,70,R,R,5/2/1937,9/11/1954,owenm101,owenmi01
owenser01,9,9,806,2353,305,621,493,86,16,0.263918402,0.34721632,26,214,0.320467836,126,48,182,284,10,9,21,11,63,Eric Owens,N,185,73,R,R,6/6/1995,9/27/2003,owene001,owenser01
owensfr01,4,4,222,694,59,170,129,25,11,0.244956772,0.334293948,5,65,0.284153005,9,0,34,50,0,4,19,0,0,Yip Owens,N,170,72,R,R,9/11/1905,10/3/1915,owenf101,owensfr01
owensja01,1,1,2,8,0,2,2,0,0,0.25,0.25,0,1,0.25,0,0,0,1,0,0,0,0,0,Jack Owens,N,186,73,R,R,9/21/1935,9/22/1935,owenj102,owensja01
owensja02,4,4,130,323,54,75,46,16,2,0.232198142,0.39628483,11,36,0.319783198,5,1,38,104,1,4,3,3,3,Jayhawk Owens,N,213,73,R,R,6/6/1993,9/28/1996,owenj001,owensja02
owensje01,4,4,129,393,49,103,90,10,2,0.262086514,0.305343511,1,18,0.319248826,36,9,30,72,0,3,4,0,6,Jerry Owens,N,195,75,L,L,9/11/2006,4/29/2009,owenj002,owensje01
owensp01,14,15,1544,4930,587,1211,891,215,59,0.245638945,0.341176471,46,439,0.330419269,82,62,569,519,57,15,67,34,96,Spike Owen,N,165,69,B,R,6/25/1983,10/2/1995,owens001,owensp01
owensre01,2,2,51,189,14,37,28,6,2,0.195767196,0.264550265,1,21,0.228426396,1,0,8,0,0,0,6,0,0,Red Owens,N,175,70,R,R,1899-07-28,5/31/1905,owenr101,owensre01
oxleyhe01,2,3,3,7,0,0,0,0,0,0,0,0,0,0.125,0,0,1,2,0,0,0,0,0,Henry Oxley,N,163,71,R,,1884-07-30,1884-10-10,oxleh101,oxleyhe01
oyleran01,1,1,27,77,9,17,15,1,0,0.220779221,0.272727273,1,6,0.318181818,3,0,8,0,0,3,2,0,0,Andy Oyler,N,138,66,R,R,5/8/1902,7/21/1902,oylea101,oyleran01
oylerra01,6,6,542,1265,110,221,161,39,6,0.174703557,0.250592885,15,86,0.262973352,2,6,135,359,10,9,29,7,42,Ray Oyler,N,165,71,R,R,4/18/1965,10/1/1970,oyler101,oylerra01
ozunapa01,8,9,309,677,83,191,152,29,7,0.282127031,0.358936484,3,45,0.317927171,29,17,23,70,0,13,14,1,15,Pablo Ozuna,N,200,71,R,R,4/23/2000,9/28/2008,ozunp001,ozunapa01
pabsted01,2,3,12,39,8,12,9,2,1,0.307692308,0.41025641,0,3,0.386363636,3,0,5,0,0,0,0,0,0,Ed Pabst,N,170,71,,R,1890-09-26,1890-10-14,pabse101,pabsted01
pacioji01,1,1,48,101,16,23,16,5,0,0.227722772,0.336633663,2,10,0.301724138,1,0,12,20,0,0,0,3,3,Jim Paciorek,N,203,75,R,R,4/9/1987,9/23/1987,pacij001,pacioji01
paciojo01,1,1,1,3,4,3,3,0,0,1,1,0,3,1,0,0,2,0,0,0,0,0,0,John Paciorek,N,200,74,R,R,9/29/1963,9/29/1963,pacij101,paciojo01
pacioto01,20,22,1392,4121,494,1162,814,232,30,0.281970396,0.415433147,86,503,0.329006267,55,38,245,704,25,38,22,39,92,Tom Paciorek,N,215,76,R,R,9/12/1970,10/4/1987,pacit001,pacioto01
packfr01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frankie Pack,N,190,72,L,R,6/5/1949,6/5/1949,packf101,packfr01
paddedi01,9,9,874,3157,423,814,644,113,46,0.257839721,0.333227748,11,334,0.326336975,132,0,224,9,0,97,67,0,0,Dick Padden,N,165,70,R,R,1896-07-15,5/2/1905,paddd102,paddedi01
paddeto01,8,9,399,1170,122,318,270,40,6,0.271794872,0.321367521,2,110,0.344615385,5,0,127,121,0,3,19,0,31,Tom Padden,N,170,71,R,R,5/29/1932,7/22/1943,paddt101,paddeto01
paddode01,2,3,47,157,26,45,36,5,3,0.286624204,0.375796178,1,14,0.391304348,9,0,23,0,0,4,2,0,0,Del Paddock,N,165,69,L,R,4/14/1912,10/1/1912,paddd101,paddode01
padgedo01,9,10,699,1991,247,573,409,111,16,0.287795078,0.415369161,37,338,0.336142322,6,0,141,130,0,4,10,0,50,Don Padgett,N,190,72,L,R,4/23/1937,9/12/1948,padgd101,padgedo01
padgeer01,5,5,271,838,84,223,171,34,17,0.266109785,0.350835322,1,81,0.318181818,8,14,61,75,0,3,10,0,0,Ernie Padgett,N,155,68,R,R,10/3/1923,7/30/1927,padge101,padgeer01
padiljo01,1,1,29,25,3,3,3,0,0,0.12,0.12,0,0,0.153846154,0,0,1,8,0,0,0,0,1,Jorge Padilla,N,205,74,R,R,8/5/2009,10/4/2009,padij002,padiljo01
paepkde01,4,4,80,197,13,36,27,7,0,0.182741117,0.248730964,2,14,0.235849057,0,1,12,36,2,0,0,1,8,Dennis Paepke,N,202,72,R,R,6/2/1969,10/2/1974,paepd101,paepkde01
pagelka01,5,5,48,56,7,13,10,0,2,0.232142857,0.357142857,1,7,0.376811594,0,0,11,20,2,0,0,0,0,Karl Pagel,N,188,74,L,L,9/21/1978,9/30/1983,pagek101,pagelka01
pagemi01,1,1,20,28,1,5,5,0,0,0.178571429,0.178571429,0,1,0.206896552,0,0,1,9,0,0,0,0,1,Mike Page,N,210,74,L,R,6/30/1968,8/24/1968,pagem101,pagemi01
pagemi02,8,8,673,2104,297,560,383,84,21,0.266159696,0.428707224,72,259,0.351373855,104,55,245,449,21,18,17,14,38,Mitchell Page,N,205,74,L,R,4/9/1977,9/30/1984,pagem001,pagemi02
pagliji01,12,13,849,2465,269,622,427,98,7,0.252332657,0.407302231,90,326,0.353022933,4,7,330,494,39,25,14,19,61,Jim Pagliaroni,N,210,76,R,R,8/13/1955,9/30/1969,paglj101,pagliji01
paglimi01,13,15,1246,3901,462,942,584,206,18,0.241476544,0.40656242,134,505,0.312859443,18,16,343,785,46,29,16,28,79,Mike Pagliarulo,N,205,73,L,R,7/7/1984,10/1/1995,paglm001,paglimi01
pagnoma01,6,7,43,92,8,25,22,2,0,0.27173913,0.326086957,1,13,0.323232323,0,0,5,21,0,2,6,0,2,Matt Pagnozzi,N,215,74,R,R,9/29/2009,9/7/2014,pagnm001,pagnoma01
pagnoto01,12,12,927,2896,247,733,525,153,11,0.253107735,0.359116022,44,320,0.306497623,18,21,189,450,34,11,21,25,71,Tom Pagnozzi,N,190,72,R,R,4/12/1987,8/15/1998,pagnt001,pagnoto01
palacre01,3,3,101,114,22,22,14,5,0,0.192982456,0.315789474,3,17,0.243902439,2,3,7,42,0,1,2,1,2,Rey Palacios,N,190,70,R,R,9/8/1988,9/14/1990,palar001,palacre01
palmede01,15,16,1357,4902,734,1229,708,231,15,0.250713994,0.472256222,275,849,0.326582278,48,31,502,1332,21,54,4,51,95,Dean Palmer,N,175,73,R,R,9/1/1989,5/9/2003,palmd002,palmede01
palmeed01,1,1,16,52,7,11,10,1,0,0.211538462,0.230769231,0,5,0.305084746,1,0,7,7,0,0,0,0,0,Eddie Palmer,N,175,69,R,R,9/6/1917,10/3/1917,palme103,palmeed01
palmeor01,13,13,1206,2335,306,640,501,113,14,0.274089936,0.349892934,12,226,0.354244929,37,28,265,230,13,25,56,24,35,Orlando Palmeiro,N,155,71,L,L,7/1/1995,9/30/2007,palmo001,palmeor01
palmijo01,1,1,19,44,5,10,8,2,0,0.227272727,0.272727273,0,4,0.32,0,0,6,3,0,0,0,0,0,Joe Palmisano,N,160,68,R,R,5/31/1931,9/25/1931,palmj101,palmijo01
palysst01,5,6,138,333,42,79,52,17,0,0.237237237,0.378378378,10,43,0.29281768,2,1,26,54,0,1,4,2,5,Stan Palys,N,190,74,R,R,9/20/1953,9/25/1956,palys101,palysst01
pankoji01,6,6,318,567,62,142,106,25,2,0.250440917,0.349206349,9,55,0.310177706,8,3,44,115,3,3,4,2,11,Jim Pankovits,N,170,70,R,R,5/27/1984,9/19/1990,pankj001,pankoji01
papeke01,1,1,21,23,7,5,3,1,0,0.217391304,0.391304348,1,4,0.379310345,0,1,3,2,1,2,2,0,1,Ken Pape,N,195,71,R,R,5/17/1976,10/3/1976,papek101,papeke01
papist01,7,8,225,523,49,114,75,26,6,0.217973231,0.330783939,7,51,0.254512635,2,0,24,99,1,2,9,4,13,Stan Papi,N,170,72,R,R,4/11/1974,10/1/1981,papis101,papist01
pappaer01,3,3,104,289,34,70,56,13,0,0.242214533,0.297577855,1,35,0.345930233,1,3,46,53,2,1,0,6,8,Erik Pappas,N,190,72,R,R,4/19/1991,4/30/1994,pappe001,pappaer01
paquecr01,11,11,814,2591,304,620,383,128,10,0.239289849,0.411038209,99,377,0.275136116,27,13,120,620,6,12,17,26,70,Craig Paquette,N,190,72,R,R,6/1/1993,4/24/2003,paquc001,paquecr01
